baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZIC3	4.05137941372805	-2.81795108853605	0.766943272058638	-3.67426274041373	0.000238537179100957	0.00963734984599942
LHFPL4	122.615662592855	-2.88769494706936	0.417975562669379	-6.90876502115876	4.88890969790194e-12	6.22459354398736e-09
DPYSL5	11.8884485465243	-1.99237200147918	0.554334738684689	-3.59416767963457	0.000325430214537039	0.0117572013809697
MEGF11	190.052037250805	-1.08104005056904	0.324141767778147	-3.33508408366842	0.000852736105194992	0.0218346568738659
APOA2	3.54974862411159	-1.22201092506893	0.363937682870435	-3.35774772051833	0.000785802964552648	0.0208885549749298
IGF2BP1	315.909439009907	-3.03308160610628	0.442483101658671	-6.85468347771162	7.1470587345369e-12	7.99669241379715e-09
GIP	4.26569986399708	-1.80340443688048	0.530399957181787	-3.40008405442308	0.000673651414008295	0.0188433569389608
PGLYRP3	30.4960801683167	-1.30299255582474	0.405389744521879	-3.21417246842667	0.00130821069668541	0.027981200889177
TFF2	103.04919265154	-3.63923418878732	0.686812340642093	-5.29873150704462	1.16609958038133e-07	3.01090173471467e-05
TFF1	611.824820598601	-2.43972261147086	0.490230735462933	-4.97668227424988	6.46833651606413e-07	0.000121233700092709
ZNF208	66.3827013886147	-1.06775900766545	0.266459966241276	-4.0072023678732	6.14422154685774e-05	0.00375601145984484
NPHS1	22.193069470469	-1.37878022293134	0.309977503776295	-4.44800092308112	8.6673157472401e-06	0.000916866658170268
IZUMO2	15.1031492045567	-1.70861543155324	0.405527838797046	-4.2133123008809	2.51652725101534e-05	0.00200686254188422
MSLNL	144.348474359963	-1.12159085373785	0.374610237140767	-2.99402083162076	0.00275327145557921	0.0440891828194291
SSTR5	4.03604712023898	-2.21892733834594	0.556494285590104	-3.98733175847978	6.68205570113894e-05	0.00397703156007586
MEIOB	26.9168660267669	-1.66431909927804	0.325896133212429	-5.10690041907671	3.2748621800802e-07	6.98653641679921e-05
FGF19	34.2417674403952	-2.55145916687587	0.533394192081424	-4.7834400988123	1.72320260824142e-06	0.00024999052508485
NEUROD1	34.267225564979	-2.48590960461213	0.726406556223512	-3.42220149765172	0.000621162616690703	0.0179167895623192
SPRR3	50.0114542253874	-2.49597765427001	0.512509974632082	-4.87010551562787	1.11538670648751e-06	0.000178283218024408
SPRR2D	94.8646696918474	-2.09640843474301	0.476675050789246	-4.39798229689581	1.09261888686177e-05	0.00107025720604412
ALPI	1.43414432563276	-2.31956718471785	0.782867835391079	-2.96291031494367	0.00304745346416127	0.0466892631772725
TAFA4	5.08389083646292	-1.1937751806592	0.36906565169883	-3.2345876002391	0.00121818544770241	0.0269694377563641
FEV	2.17543788712924	-1.58497652280559	0.467960524976409	-3.38698765859684	0.000706645665115967	0.0194857937961739
SLC2A2	4.73034290590394	-2.75742960690723	0.725625762318961	-3.80007126276087	0.000144654483595795	0.00701849868305854
CADPS	54.886748063941	-1.19348377738845	0.271576506984722	-4.39465029814082	1.10951217594248e-05	0.00107668027822261
NKX6-1	12.225270651978	-1.05743753526054	0.307157303496941	-3.44265795806178	0.000576027357980419	0.0172076522157856
SYNPR	4.25279378413037	-1.33619565216195	0.409577089693234	-3.26237889224404	0.00110481368579246	0.0254246892228185
ALB	313.884289213273	-4.06620560082036	0.444486850346166	-9.14808975260709	5.79491431009456e-20	3.05665172959459e-16
CAMK2N2	66.9914550236759	-1.40097588058927	0.254605043459299	-5.50254567448594	3.74346202121946e-08	1.21245480885514e-05
PRDM9	3.46230772942511	-2.59544122176599	0.761033174491701	-3.41041798013536	0.000648633901797566	0.0183521146023537
SPINK1	7607.42136427101	-1.38287770041217	0.394961708245966	-3.5012956231974	0.000463001942291548	0.0149410114110091
HTR4	7.83219170639016	-1.18623152348343	0.313075980538971	-3.78895730500081	0.000151280907851204	0.00718886095314028
FABP7	17.324426084303	-1.11177202088607	0.375924710624146	-2.957432670601	0.00310212488718001	0.047232889570865
HCN1	36.2408508859249	-1.99712874668643	0.397761060403687	-5.02092574034157	5.14230386136793e-07	0.000100459939403856
SUN3	32.4159657840739	-1.77409148317534	0.377584530986148	-4.69852797873338	2.62043295858644e-06	0.000353117686605428
CSMD3	7.34756363395257	-1.38777790627593	0.380945668920468	-3.64298118996507	0.000269498539082528	0.0104965132474095
GBX1	4.30284697421191	-1.51225355790853	0.475832218707537	-3.17812350331413	0.00148231594801917	0.0302384263805038
SLC7A3	5.25450687708785	-1.26065557324358	0.381151013748822	-3.30749631450371	0.000941339504987211	0.02321424969749
CLDN2	1795.07681808396	-1.82750900429047	0.368983511511263	-4.95282024068084	7.31455400058625e-07	0.000131104503574585
PHYHIPL	25.6763338143769	-1.40718675570269	0.314635786625474	-4.47243071360391	7.73354615842623e-06	0.00085237529793305
PHOX2A	2.03818927987296	-2.12239267961944	0.668106407573902	-3.1767285204261	0.00148946392074724	0.0302834378250335
SSX5	7.26602624158969	-3.06935547749398	0.857569615053998	-3.57913273000084	0.000344736356614415	0.0122627172401484
OTX2	4.63037552483107	-2.28927947526149	0.776243990505156	-2.94917513470436	0.00318623359644207	0.0480828919712842
DRGX	107.856701680995	-1.28563137405432	0.383254188578234	-3.354513564023	0.000795046552405831	0.0210433719386957
SOHLH1	4.40781734301821	-2.20777474559628	0.523687418442961	-4.21582544824256	2.48866203924175e-05	0.00199758409728094
CYP2C19	9.40232421967844	-1.26544576774345	0.327565167928791	-3.86318782227341	0.0001119168903226	0.00579566247038057
C10orf82	8.95125523242831	-2.34307429562616	0.474532138302269	-4.93765143918168	7.90690015589561e-07	0.000139326116145324
NELL1	408.27836503624	-2.02811219176346	0.470831362791514	-4.30751294845564	1.65100433680337e-05	0.00147602985781576
SVOP	4.48276346449697	-1.47504381850552	0.417418242718087	-3.53373108204504	0.000409737737287155	0.013678794280157
A2ML1	60.8628255457506	-2.41722432864639	0.368337611685177	-6.56252376070793	5.2904606913488e-11	4.43953818424254e-08
CDH16	27.8067620532478	-1.63825748999551	0.405150330817331	-4.0435792973205	5.26413408570772e-05	0.00336858965072073
MMP10	237.945666944948	-1.59988634928879	0.325400311093424	-4.91667123461801	8.80282012885508e-07	0.000151175129124519
TAC3	6.60890508638503	-1.54151723251766	0.397993060581048	-3.87322640818695	0.000107403964562907	0.00564107622127486
NAT16	8.11892749958934	-1.39549654388452	0.363355731480271	-3.84057941841022	0.000122744253657318	0.00624582051981959
ANKRD40CL	3.98804506535295	-2.47165868885933	0.463246997935891	-5.33550935002795	9.52767189885327e-08	2.54920456174898e-05
UGT1A6	124.405596633888	-2.94626026344023	0.536160083971584	-5.49511302970546	3.90460246765018e-08	1.2357036139543e-05
OR51B5	7.14161395495899	-1.37049720444713	0.402254950327618	-3.40703626725023	0.000656724001348741	0.0185100918334348
JSRP1	217.293695593621	-1.17498002145609	0.248095232799433	-4.73600402634892	2.17973258689806e-06	0.000301259662855767
PSCA	400.308289715302	-2.36533019161247	0.366411255634893	-6.45539719437381	1.07935432831143e-10	7.51943393664958e-08
ATCAY	2.22053593969513	-1.22535265149479	0.366141624136135	-3.34666306893093	0.000817905571598419	0.0213244401751286
LY6D	200.36285351184	-1.72984104090802	0.424879539532152	-4.07136818782283	4.67378070068804e-05	0.00311498203630874
KLK5	60.7698801377332	-1.71678535196612	0.507022153712136	-3.38601644799299	0.000709151330493006	0.0195402157541742
KLK6	131.878237047914	-1.94148798321437	0.489380430630059	-3.96723665618336	7.27107839625808e-05	0.00424123266390264
SLC22A11	6.3009050182819	-1.08373175394475	0.321200186823704	-3.37400723412272	0.000740824208233904	0.020042722261062
KCNJ4	1.43302108026343	-1.41703987522957	0.46937465825834	-3.01899527445225	0.00253614487308369	0.0420296576072124
LRP1B	23.010368685278	-1.81323323853767	0.373828143960569	-4.85044603471301	1.23184146817928e-06	0.000192725773430438
SHOX2	88.2505775510213	-1.16806997596596	0.271249659574489	-4.30625416377784	1.66042267821437e-05	0.00147729606139058
FSTL5	20.3904881711018	-2.72271854135506	0.555088397248882	-4.90501793020597	9.3418805255027e-07	0.00015822488745098
TM4SF20	9.19962960564721	-2.87483153228061	0.48460220432417	-5.93235339548213	2.98622999001369e-09	1.36124160396636e-06
KLK7	191.981133471186	-1.57570040665185	0.410370467485901	-3.83970224832514	0.000123183616006869	0.00624767672228247
VCX3A	3.51190046943054	-2.53051502838679	0.695055880208423	-3.64073609107225	0.000271859689330602	0.0105610569372935
RAB3B	389.066417495145	-1.40741261025793	0.329830610208014	-4.26707699861549	1.98050817281293e-05	0.00168106444286832
COL22A1	250.030825176522	-1.05375727129008	0.268070897221193	-3.9308902317009	8.46319074872111e-05	0.00472856409441199
SPRR1B	215.007395727973	-1.94463711852908	0.484739799187735	-4.01171333937848	6.02796686749579e-05	0.00369718638951075
CRCT1	2.5985371566655	-2.4166606970849	0.823862189414217	-2.93333123929767	0.00335345907502429	0.0496848521200409
ZNF280A	9.3579845145948	-1.95205003064274	0.588188924178368	-3.31874666523095	0.000904224221403467	0.022696581187546
BNC1	22.47064641979	-1.56606059035435	0.335607660235432	-4.66634340007539	3.06607122177224e-06	0.000400030203962885
MUC17	5.38465201936701	-3.41928352888204	0.780676049007948	-4.37990064281738	1.18733433462935e-05	0.00113869988668882
PYDC1	2.89724947846469	-1.6039820931933	0.485767797922307	-3.30195229089648	0.000960143997293031	0.0235088838276197
TM4SF4	675.100818620005	-4.25656462874845	0.411802355871504	-10.3364261230129	4.82185726516297e-25	8.90187179008061e-21
NSG2	12.2877088178749	-1.1589853222479	0.357056660071423	-3.2459423163149	0.00117062556395816	0.0263394318696082
VGLL2	6.0523983222569	-3.13042032950222	0.775682599243735	-4.03569750379121	5.44403208920041e-05	0.0034534192704689
KRT75	13.9118893666963	-1.76271649085952	0.562334439845651	-3.13464082218288	0.00172064645510318	0.033123789917505
COX7B2	19.3414772790499	-4.00375877690962	1.0133141704381	-3.95115245963511	7.77757556209473e-05	0.00445227011595696
GTSF1	92.2579654298835	-1.03262661269379	0.290674078854969	-3.55252390155167	0.000381554353414492	0.0131342028134595
UGT2B7	43.2657798530986	-1.15837457122599	0.34588563105848	-3.34901038728069	0.000811007551420688	0.0212840465904904
KRT38	1.4777934746883	-2.26392599983794	0.604765614699781	-3.74347672025269	0.000181491424583203	0.00811957031393234
KRT20	69.7323492570522	-3.89160412479779	0.541575488965036	-7.18570947927266	6.68590778041489e-13	1.17554177607742e-09
CDK5R2	31.0771471483425	-1.91238000805431	0.364024265723545	-5.25344101512906	1.49283499632347e-07	3.72847321011172e-05
FGA	10827.1542278606	-2.43259767901163	0.43412541694025	-5.60344449803647	2.10133424082879e-08	7.75875641741215e-06
FGB	6803.35835686697	-2.24022233836422	0.547064052045677	-4.09499094299322	4.22184891670429e-05	0.0029191634372935
NMRAL2P	254.703523765817	-1.08086164889777	0.343665040503669	-3.14510212418953	0.00166028861720829	0.0323839601760072
LGALS4	1110.76138425234	-2.89114010801373	0.399684357979641	-7.23355830743068	4.70500305166955e-13	8.68614138383974e-10
PAH	119.74461170757	-1.55927597568524	0.424645745092331	-3.67194536553336	0.000240711149249393	0.00969223311203419
WDR87	27.5035582782203	-2.49732671508842	0.417987888555025	-5.97463893923247	2.30600331771827e-09	1.09159692948861e-06
MIR31HG	53.6952793529657	-1.32202347655317	0.37466631952278	-3.52853568006076	0.000417865610958494	0.0138291646898656
CYP4F11	564.813683426956	-1.5437160479162	0.376189142585926	-4.10356353536599	4.06834658708641e-05	0.00285311155858379
SCG2	242.938513846266	-1.05537303438988	0.280072291641511	-3.76821651368764	0.000164418066360542	0.00762666951974557
ZNF556	9.73568670805617	-1.06266619499078	0.311751600394561	-3.40869523571281	0.000652743584082738	0.0184260331460909
GPR22	7.19780349309511	-1.81641218779765	0.380672997514878	-4.77158138259244	1.82785096933012e-06	0.000261588144730915
ATOH1	2.55198725005564	-2.62533836983945	0.887611257173995	-2.95775695567234	0.00309886351467454	0.047232889570865
ADH6	76.0533122274371	-1.02752325375397	0.267590722548316	-3.83990612218792	0.000123081366359879	0.00624767672228247
ADAMTS20	17.2573098018448	-2.2902437308357	0.520698997529666	-4.39840242001853	1.09050637271924e-05	0.00107025720604412
LIPM	1.30985122900149	-1.67648775791753	0.487792207470577	-3.43688917584575	0.000588436318746442	0.0174512724474497
INSM1	42.571125531886	-2.28749702464971	0.398362465038699	-5.74225040109513	9.34265302370961e-09	3.79075579774099e-06
SAA1	728.340919833502	-1.3253261826005	0.304871322296038	-4.34716578987895	1.37907978351283e-05	0.00129221897090929
MUC13	2472.36175753527	-1.70529939687878	0.413741981806235	-4.12164941404814	3.76169370539925e-05	0.0027180629488152
TDRD12	27.9885621318412	-1.38030863517362	0.271760929934387	-5.07912831880166	3.79170553832457e-07	7.77784131064212e-05
VWC2L	3.21788040766809	-1.39061094292349	0.403912966443791	-3.44284798571082	0.000575622773926162	0.0172076522157856
IGDCC3	7.19219827036859	-1.05883836132261	0.283751067665052	-3.73157489779914	0.000190286416158684	0.00833445473763592
ANKRD36C	286.775066849005	-1.11438606643937	0.252736345653942	-4.40928297651829	1.03713433470482e-05	0.00103778078700016
ZIC4	15.2916544862715	-5.27319308219728	0.711490744447306	-7.41147108848697	1.24906031050809e-13	2.56216965804945e-10
GAL3ST3	2.36631649188195	-1.82771596529044	0.444157822896374	-4.11501468863437	3.87154759716281e-05	0.002754318919654
ANKS4B	136.689895255894	-4.83228763501294	0.479019590570338	-10.0878705801144	6.25108217148323e-24	7.69362356725584e-20
PCSK1	820.85637849583	-1.78111634994031	0.427300744015589	-4.16829686089976	3.06884087736055e-05	0.0023363053961811
EIF4E1B	8.41986395225387	-2.19874223198706	0.632195374919104	-3.47794735491131	0.000505269149547426	0.0158910160210729
CREG2	60.6206127818053	-1.5205133397404	0.282498296649247	-5.38238055866328	7.35071517277631e-08	2.07183554446122e-05
GPX2	4660.85072146115	-1.27626766523425	0.401618114136741	-3.17781399869757	0.00148389913358898	0.0302540075701304
RIMS2	120.888808159535	-2.10126961154443	0.378224161822113	-5.55561971879708	2.7662853705825e-08	9.63580705075638e-06
MIR7-3HG	2.8804861168421	-1.38231019120838	0.446454834174377	-3.09619268377879	0.00196022937095642	0.0360625555873562
ZDHHC22	3.40381788692623	-1.2206145564557	0.409758320207231	-2.97886460447804	0.00289318590269642	0.0455349970525405
TRIM72	46.0318139927553	-1.70676004465883	0.343819714994436	-4.96411337170253	6.90156218989659e-07	0.000126410998001474
UBE2U	6.41724308283125	-1.58033873375577	0.496107537285849	-3.18547616188544	0.00144516009353721	0.0297971820992722
TENM3-AS1	15.8866107418447	-1.07757079501405	0.262538494712494	-4.10442969970593	4.0531349631271e-05	0.00285055051892461
LCN15	12.9298979837269	-1.88607941720484	0.559010886798768	-3.37395829266521	0.000740955932246826	0.020042722261062
TSPYL6	3.60793507588401	-1.66897251881901	0.498363989033723	-3.34890272079043	0.000811322764019164	0.0212840465904904
AMER3	2.86265165885001	-2.22716641551028	0.553330112598831	-4.02502297416984	5.69697533810872e-05	0.00355921185125192
SLITRK1	6.28442184163396	-2.43316787023521	0.698173909216187	-3.48504554254517	0.000492053284572129	0.0155815466777502
SHISA3	673.5539803328	-1.04785535061469	0.339829860050884	-3.0834705062639	0.00204601389815116	0.0370318486085467
CALML5	49.8810665276781	-3.03003712276466	0.596712278234679	-5.07788633364267	3.81656898188489e-07	7.78558986288044e-05
UCN3	175.617724102195	-1.70788021069785	0.38793894447873	-4.40244588743909	1.07037291786185e-05	0.00106240266790896
FOXE1	149.676335329308	-1.36201462008954	0.407878430766703	-3.33926610811295	0.000840000546872677	0.0216436428417166
ZFP42	76.5955826854336	-1.74626081997119	0.515915534512113	-3.38478045950406	0.000712352045718207	0.0195846422814991
HES7	10.2698146470097	-1.22643935361739	0.283916235773264	-4.31972250645373	1.56225520791026e-05	0.00141380267258997
CDH4	104.236068609508	-1.38205054875001	0.257153544438479	-5.37441765295463	7.68305854055836e-08	2.14910280676543e-05
TMEM151A	28.3740176934726	-1.65958119229169	0.331647860356142	-5.0040461304636	5.61393134020624e-07	0.000107400614960847
FAM156B	2.77835386773601	-1.27881901836321	0.373659259823629	-3.42242025252319	0.000620663015640968	0.0179167895623192
ARL14	66.6600549750916	-1.47245032837195	0.386207414257165	-3.81258948952101	0.000137518413266964	0.00676110835293757
NLRP11	12.4670349643197	-1.37876236857538	0.36604885468256	-3.76660751956471	0.000165480835516903	0.00765806996438004
ITLN1	151.682159951235	-1.77577646547381	0.379883843521489	-4.67452484689141	2.94634965040038e-06	0.000389985220665089
C12orf40	2.47665534495223	-1.68231425708292	0.551089494101506	-3.05270609418124	0.00226787939432127	0.0395358408293316
TH	11.8971618286722	-1.12647679853054	0.364090055253262	-3.09395102194416	0.00197510089604648	0.0362819156142907
FAR2P1	12.0082200150957	-2.14277220136876	0.639406173162239	-3.35119098205057	0.000804647882478312	0.0211609784649193
F2	24.2924518968237	-2.08172122335579	0.515382624156776	-4.03917618829646	5.36392631883523e-05	0.00340881672066012
SLC9A4	9.41744823701962	-1.7263174402055	0.457626280244643	-3.77233020639162	0.000161730022518653	0.0075781188089546
PLD5	257.551520634419	-1.20769509086542	0.306906535591678	-3.9350582369878	8.31765249067069e-05	0.00468874325058067
KCTD4	5.16402331040001	-1.67410339249199	0.541633902278592	-3.09083937591282	0.00199591571545125	0.0365049039142523
TPRXL	13.7164921039309	-1.66778191375634	0.323436143769744	-5.15644879486208	2.51677265384992e-07	5.77185072659009e-05
AC022148.1	16.3138847667375	-1.36045894067911	0.415643574487032	-3.27313839112784	0.00106360387635616	0.0248943949214862
LINC01559	58.6472892973437	-2.48948640325744	0.447804577803606	-5.55931432293051	2.70836553220509e-08	9.58403738583618e-06
C4orf50	21.9207156618589	-1.05505761968182	0.248041705165292	-4.25354929316722	2.1040859416374e-05	0.00176155674124554
UTS2R	5.82119527370197	-1.36200877654767	0.330562116998368	-4.12028089883752	3.78410768410181e-05	0.00272601826040678
ZNF716	6.09359006300788	-3.3650386967047	0.720553244975533	-4.670076389454	3.01087752147091e-06	0.000395625020374628
CCNYL2	7.71444298746736	-1.77588983007424	0.443999291423685	-3.99975825272118	6.3407221146589e-05	0.0038506329381505
NKX2-5	4.45835317014679	-2.62757693000284	0.663488153189269	-3.96024694242474	7.48722980723007e-05	0.00432908075304085
OR51B4	2.11533154770368	-2.12325327340099	0.564893742955458	-3.75867727316713	0.000170813993787024	0.00781532229566083
COL18A1-AS1	3.37231879662184	-1.30349519299518	0.428659130360685	-3.0408665083102	0.00235898392828767	0.0403938140121665
DGCR6	42.9474756873416	-1.67107119909792	0.378487058900184	-4.41513430856462	1.0094729540377e-05	0.00101560680877205
PSG9	2.42496797530522	-2.90016172191158	0.758573194957733	-3.82317980807795	0.000131741635699881	0.0065241336266143
ACP7	16.3749623061848	-2.27951941789932	0.370891806616814	-6.14604954121943	7.94364823176205e-10	4.25077280668623e-07
FOXL2	7.22765627689489	-2.02122445262859	0.514203983500515	-3.93078334179526	8.46695458718093e-05	0.00472856409441199
B3GALT5	90.9978442405104	-1.62306394714438	0.330713412244743	-4.90776571814159	9.21198020490827e-07	0.000157265745262657
SCN5A	30.3377216966829	-1.29749584034984	0.25206371072497	-5.14749162669257	2.63992784577272e-07	5.91175238181005e-05
NPW	143.235580512518	-1.05193499559159	0.35691216490042	-2.94732177561134	0.00320539465978753	0.0482481806047024
H1-5	21.7795668607627	-1.24622907549986	0.415979324714458	-2.99589186639339	0.00273643452108993	0.0439496442953302
POU3F2	89.5075570826467	-1.79388573758882	0.432914028110985	-4.14374591975321	3.41678295896582e-05	0.0025231575438779
PIWIL3	15.8608254473636	-3.52961525641069	0.677028696957575	-5.21339091278116	1.85419586256066e-07	4.50971861189596e-05
DDX53	7.68543600694918	-2.422389093326	0.674729774508126	-3.59016184678068	0.000330472702252588	0.0119044327661193
OR6A2	1.90219209077167	-1.83124894282791	0.580233607892402	-3.15605459235566	0.00159918925799743	0.031609670756445
MUC6	652.919563156725	-3.85895980000845	0.4316235339835	-8.94056856537384	3.87173141695753e-19	1.78694923885403e-15
KRT6B	97.5446019208727	-2.23953683782201	0.432869201657621	-5.17370334790735	2.29499097925606e-07	5.34078249543911e-05
FAM131C	14.7608809322274	-1.16931539804198	0.30342845267225	-3.85367749050556	0.000116356843106826	0.00600034038831471
PDIA2	82.2221974886486	-2.38272896618322	0.335853940881418	-7.09453925099096	1.29783137892069e-12	2.08347078277777e-09
PLK5	7.22989845997126	-1.34350461236307	0.35684238686997	-3.76498045579049	0.000166562109788122	0.00767786863883499
ZPBP2	2.8322492407929	-1.30056610126464	0.43018604450772	-3.02326427802402	0.00250063758477974	0.0417386951534509
KRT5	572.920184566754	-1.28144733564437	0.329520876146884	-3.8888198848839	0.000100732838119296	0.00539461504093528
NBPF6	1.74843977965808	-2.33054383580065	0.658678339222582	-3.53821235195212	0.000402845939159782	0.0135220732832697
GABRA5	5.21691498443148	-1.94886011323796	0.598373005066814	-3.25693187482673	0.00112623459288229	0.0257645352372941
MYT1L	4.24370201479354	-1.33000401423784	0.405508111487159	-3.27984564688529	0.00103863894513493	0.024607153762772
CYP4F3	405.72782125893	-2.65459099456412	0.382634895518754	-6.93766048432457	3.98646351981115e-12	5.45156268674026e-09
OR10H1	7.7704802373767	-1.27665461754633	0.383868585476323	-3.32575955899645	0.000881779576632608	0.0223919857689173
KRT16	478.337862690672	-1.23852611557215	0.363321168701687	-3.40890160625095	0.000652250004607691	0.0184260331460909
KRT14	122.534696768084	-1.30651126581029	0.395784443068825	-3.30106776223919	0.000963176170689107	0.0235470436605912
SERPINA11	3.75770023677061	-2.05606222431445	0.542199293464912	-3.79207839090905	0.000149391737881532	0.0071450662406733
LINC01551	1.16547413577521	-2.04093309435282	0.693962879789121	-2.94098308971946	0.00327172394216531	0.0489076368892995
NPSR1	13.2685383115027	-1.106281661825	0.364419454180343	-3.03573711319355	0.00239948472900526	0.0406971965896004
CIDEC	12.7021708574491	-2.53561981240308	0.388029083261165	-6.53461279523851	6.37743163481233e-11	5.17473757524857e-08
AGMO	33.728983868009	-1.38355892184031	0.311093119207717	-4.44741087608724	8.6911499704681e-06	0.000916866658170268
AMTN	5.95546706314603	-1.37430482564919	0.395873496584453	-3.47157573696273	0.000517413355629551	0.0161765057831583
SLC18A3	7.45406545068955	-2.23242370897445	0.68804099651508	-3.24460856298048	0.00117612175501341	0.0263987498847174
HSPE1P11	5.15138915851933	-1.33468724400098	0.389547210372362	-3.42625286091812	0.000611970384437253	0.0178092734622113
LIN28B	19.5442182894847	-2.64767644668977	0.81493530442279	-3.24894066108117	0.00115835639186157	0.026159017160064
IGFL1	9.41412396767438	-1.82191422423972	0.461099269604341	-3.95124075083237	7.77470633713946e-05	0.00445227011595696
IGHV1OR15-9	65.3604647989314	-1.22018678334961	0.281293633499546	-4.33776892910583	1.43936362504883e-05	0.00133868068331682
SERPINA5	142.846275366929	-1.6651643200925	0.314655814760837	-5.29201826878092	1.209738042105e-07	3.10188595337797e-05
NCCRP1	298.512525981167	-1.24172436565638	0.330598164423885	-3.75599292216357	0.000172655572745994	0.00785093806958169
FBLL1	13.2998485946748	-1.08696560271959	0.344856439628918	-3.15193650983932	0.00162191535534537	0.0319051575202009
PAQR9	3.43119335500506	-2.55478723695056	0.58521317127839	-4.36556687774075	1.26793500056308e-05	0.00120659701097398
FSIP2	125.644157044918	-1.59442134336311	0.285060481964544	-5.59327386375997	2.22827391641514e-08	8.14599582334616e-06
PLET1	2.54194252745116	-1.30616176642136	0.426514705800145	-3.06240734178435	0.00219564439967586	0.0387152713320114
GJB3	541.153169589765	-1.07787856319634	0.308154062751023	-3.49785608397843	0.000469014146314757	0.0150980028983259
LRRC66	32.2242695991997	-1.01366998043783	0.262353491720397	-3.86375639138872	0.000111656578915365	0.00579030317878095
SBSN	39.0527189746591	-1.55663783517768	0.387954991428026	-4.01241862992366	6.00997981393697e-05	0.00369718638951075
PROS2P	2.70461311689528	-1.56611084905421	0.496179573805788	-3.15633881709772	0.00159763159732231	0.031609670756445
CGB5	9.05098776273503	-2.00484971697463	0.62799224159793	-3.19247529535281	0.00141059010594767	0.029401325578078
PRSS48	2.43353254803919	-1.73357554194589	0.467973351941671	-3.70443217493711	0.00021186478460718	0.00887932286271386
DCAF8L2	3.29499562203965	-3.02933413171468	0.927447104630375	-3.26631472198297	0.00108957081597048	0.0251596142827254
DPY19L2P1	19.5331091153925	-1.27544968075558	0.311209772431138	-4.09835999297804	4.16087797210988e-05	0.00288240332765878
BNIP5	84.7443312686232	-1.81259889338001	0.357046024485951	-5.0766533417916	3.84140798143637e-07	7.79320367574588e-05
SH2D5	26.4671358492318	-1.54942440458783	0.313538811736815	-4.94173080520705	7.74320794152649e-07	0.000137453109050472
GJB4	19.5408135983396	-1.20513072680358	0.384311575312686	-3.13581688457614	0.00171376172206356	0.0330429368479127
MYBPC1	43.6844212458456	-2.20173039870288	0.380358716262683	-5.78856301844893	7.09911149183801e-09	2.94517408554084e-06
MYT1	44.8603056026206	-1.06553395005886	0.31254793699699	-3.40918567659312	0.000651571157059261	0.0184211040062015
OR8D1	1.47030027362233	-2.57780735115493	0.75317205241316	-3.42260090891005	0.000620250707322546	0.0179167895623192
ZNF729	2.87783027589108	-3.34509665935336	0.843584361132954	-3.96533744990343	7.32921851190526e-05	0.00426840276206748
MMP1	3302.69166125061	-1.09461462580132	0.31974160785382	-3.42343504540627	0.000618350277704088	0.0178935332161484
UGT2B15	50.9809824812943	-1.82429234609833	0.409689402764146	-4.45286681517745	8.47313158168186e-06	0.000904200686099535
NPSR1-AS1	14.0024970640129	-1.45642049553762	0.360548999150883	-4.03945233232539	5.35761546104447e-05	0.00340881672066012
ZNF98	12.1086339859566	-1.75853506823765	0.427201854219966	-4.11640317303535	3.84830891594214e-05	0.00275167835901366
OGDHL	160.266203966236	-2.12982483848283	0.328389678484571	-6.48566315577088	8.83423403073337e-11	6.27281582916862e-08
AL359955.1	2.73526840748153	-2.45446898460791	0.623842021785549	-3.93443996860418	8.33909073518621e-05	0.00469366230511098
DMBX1	103.105709819979	-1.6860255463455	0.340053870505611	-4.95811308907799	7.11811274913174e-07	0.000128834351488329
ATP11AUN	13.1424492859287	-2.28708472573448	0.456903338170342	-5.00562052116549	5.56823597778937e-07	0.000107081238024957
OR7E13P	1.59746017824234	-1.79353910130094	0.546828681716461	-3.27989215136107	0.0010384677605376	0.024607153762772
ZNF560	37.4173628071798	-3.70200767132602	0.56902085344558	-6.50592618690392	7.72161364853002e-11	5.70210281489348e-08
TUBA3C	8.17032007679477	-5.01452223414572	0.986388917895492	-5.08371712533474	3.70119035473962e-07	7.69494367846135e-05
AVPR1B	13.810536883087	-1.42735518120917	0.345003661588111	-4.13721748528351	3.51542875203313e-05	0.00258313172913682
DSCR8	6.85875598574711	-3.36468728000764	1.06963864388772	-3.14562988092717	0.00165729590353473	0.0323768976964089
AKR1B10	2674.45792204655	-3.26088511934369	0.473974250879248	-6.87987820708524	5.99037535477688e-12	7.14932997727592e-09
ADH4	10.6794963296988	-1.54755666589647	0.351283852242823	-4.4054306966172	1.0557390213232e-05	0.00105070220712443
CACNA1E	41.0963695794705	-1.08948572702834	0.277291760234065	-3.92902308423696	8.52916525438991e-05	0.00472856409441199
AC133561.1	1.39796522437767	-2.45831283868299	0.625545397964237	-3.92987119189634	8.49913788000059e-05	0.00472856409441199
AKR1C4	27.0568286950082	-2.60675902336168	0.430974123462113	-6.04852793114582	1.46175282527062e-09	7.29355399560368e-07
MAGEA1	55.8647463794648	-3.0437936409066	0.779531318461397	-3.90464573881945	9.4363512662207e-05	0.00511627603234459
F5	890.173785724416	-1.55556070433274	0.271012151137515	-5.7398190369089	9.47777731448565e-09	3.80378230198645e-06
EPS8L3	131.9157984022	-4.66350320408961	0.487680612631136	-9.56261758885404	1.14815329991718e-21	8.4786528585684e-18
